style_id
24101036
32593420
31822214
25746326
27431828
24100996
27431826
27432014
19764450
27431826
24100936
30540685
18821392
19764456
30581017
32593090
29127792
27432164
32077213
8112757
25053452
22653604
24102382
31822229
27432366
29641828
32595766
31284539
31647351
32595792
32593104
25053648
27304572
27304514
27431770
27304544
27432096
16220238
19116632
21938068
25053394
31083256
31284538
32593341
27304566
31822197
31822223
27431852
25177832
31822221
31284491
24102314
25053530
29127960
27432006
31284732
21938148
27304544
31822201
27432188
31822198
32595821
18001652
31822221
27432224
16164612
32593049
24101154
31822240
32077302
25177880
27432030
31822235
30581017
27432188
27431828
31822211
25053654
32077282
32593345
30580972
27432068
32595820
32595825
31822228
25729804
24854450
32077148
29641954
27304534
31822211
31284732
27304558
31083415
27304504
31822226
31083215
31284527
31284513
27432030
32595869
16687020
31284484
25746328
32593282
31083582
32593359
27432098
21498876
24100964
31284502
27431822
31822222
27432232
19198122
27432096
31822184
25729804
27304536
32077212
25823138
24854338
31822241
27431770
30580957
32077160
32077316
30580977
31284536
24101066
31083389
29641746
32077144
32077191
31284534
31083429
31822198
27304570
27432124
32004814
21938146
32077235
31822227
27432188
27432068
32077284
25053604
32077195
31822189
32595805
21938058
27431932
31822238
19116546
27431990
20527886
29641878
24100876
17977684
19198204
31822216
31822237
26196814
32593048
32077169
24101022
31083306
27304550
31083271
18001652
27304516
31822231
27431964
21498844
19198114
32077265
32077263
31822216
29641880
31284534
32595854
26196802
18821408
32593350
32077212
25177864
26700226
32077236
27431832
31822232
32077283
24100850
32593066
32077271
32077206
24102376
24100898
27431802
24854338
32595883
27304516
27432098
31284732
21498808
31822192
27432390
18821362
24854352
27432396
27432016
24100936
24101018
32595850
29915957
31083213
30581023
32595784
27432152
32593145
24102390
27432150
25053542
10599880
32595861
31822227
21498854
27432098
32004804
18821362
19198216
32077220
24101154
24854366
16164722
27037350
18821450
27432102
31822226
18821392
32595893
27304572
31083393
32077172
31822184
8112653
21498880
27431752
18001652
27304556
24100964
27432224
18821336
32077158
25823080
32004885
18821414
31822208
22653616
32077212
12987196
31822206
27304530
31284493
27432328
20527938
27432352
27304566
31822192
31083203
24102342
27431802
18001738
31822217
32595791
32077164
27432304
8875831
27431886
10599890
32595686
31284501
27432224
32595903
29127938
32077142
29594594
31083393
32595867
32593302
31083576
31822221
24854386
31822223
27304570
32595885
31284483
27431826
15572346
32077151
31822200
27431894
25746332
27431802
31822215
27431802
32077267
27431990
24854444
16165748
31083450
18821328
32593060
24102416
32593403
31284731
32593213
27432352
32595872
18001668
27432154
26700212
32595809
27432372
31083335
27432096
31822196
27304544
29127962
24100936
27431802
31822237
27431964
31822229
31822233
25729812
32593325
32077205
31822201
24100876
24102338
25053442
32077233
32077194
16220224
27431886
27304550
25053442
29331964
24102376
31822187
24102336
32595609
31822214
24102334
31284536
31822201
32593182
14560156
20527868
31822199
32595818
32077250
32077144
29594650
27432232
31822184
32077289
29915958
29641850
31822217
31822216
27431828
32077245
19116548
32593309
27432224
31083560
27304542
25053622
24854340
31083296
27431964
26700212
32595787
32593073
29915957
15572212
31284481
24102346
32077257
27431990
32004960
26196824
27431886
20527938
27304550
27304532
31083143
32077249
27432006
31822225
29641850
31822215
27304518
25746332
31822199
16165748
31822201
30581033
25177854
32595785
30580975
24101126
29590084
31083355
32593383
27431792
19198110
29127966
21938124
32593062
31822214
21938192
31083415
24102370
27304566
27432304
27304570
27432098
10599756
25729818
32077232
32593161
27431886
24854452
27431908
27432006
27432030
31822192
27304546
24102376
31083356
31822214
32077290
32595846
27304546
21498794
32593125
31083666
27431964
26700216
24102322
25729812
32595862
27304570
32593097
21938068
32595870
27432352
15214542
